"id","linnworks_code","product_name","category","supplier","invoice_currency","landed_price_gbp","sp1_value_gbp","sp2_value_gbp","sp3_value_gbp","sale_price_gbp","landed_price_eur","sp1_value_eur","sp2_value_eur","sp3_value_eur","sale_price_euro","import_dates","error"
"6526","LUX4PCFERN","Luxury Combed Cotton Towel 500 GSM - 4 PIECE BALE - Fern Green (BT1235-4BALE)","Bath - Towels","TERRYTEX","USD","6.86","17.15","20.58","27.44",,"7.76","21.35","25.23","33",,,
"6527","LUX4PCGRAPE","Luxury Combed Cotton Towel 500 GSM - 4 PIECE BALE - Grape (BT1232-4BALE)","Bath - Towels","TERRYTEX","USD","6.86","17.15","20.58","27.44",,"7.76","21.35","25.23","33",,,
"6528","LUX4PCNAV","Luxury Combed Cotton Towel 500 GSM - 4 PIECE BALE - Navy Blue (BT1228-4BALE)","Bath - Towels","TERRYTEX","USD","6.86","17.15","20.58","27.44",,"7.76","21.35","25.23","33",,,
"6529","LUX4PCSLA","Luxury Combed Cotton Towel 500 GSM - 4 PIECE BALE - Slate (BT1229-4BALE)","Bath - Towels","TERRYTEX","USD","6.86","17.15","20.58","27.44",,"7.76","21.35","25.23","33",,,
"6530","LUX4PCTEA","Luxury Combed Cotton Towel 500 GSM - 4 PIECE BALE - Teal (BT1230-4BALE)","Bath - Towels","TERRYTEX","USD","6.86","17.15","20.58","27.44",,"7.76","21.35","25.23","33",,,
"6531","LUX4PCWHT","Luxury Combed Cotton Towel 500 GSM - 4 PIECE BALE - White (BT1227-4BALE)","Bath - Towels","TERRYTEX","USD","6.86","17.15","20.58","27.44",,"7.76","21.35","25.23","33",,,
"6532","MAIBEDOAK-D","Maiden - Bed - Oak - Double (SE1108A)","Furniture - Extra Large","SERENE","GBP","0","0","0","0",,"0","0","0","0",,,
"6533","MAIBEDOAK-K","Maiden - Bed - Oak - King (SE1108B)","Furniture - Extra Large","SERENE","GBP","0","0","0","0",,"0","0","0","0",,,
"6534","MAIBEDOAK-SK","Maiden - Bed - Oak - Super King (SE1108C)","Furniture - Extra Large","SERENE","GBP","0","0","0","0",,"0","0","0","0",,,
"6535","MANBEDDARK-SK","Mangat - Bed Frame - Dark Shade - Super King (FR1464D)","Furniture/Discontinued","CUTSNCUR","EUR","249.91","562.3","624.78","874.69",,"280.8","702","772.2","1053",,,
"6536","MANBEDOAK-SK","Mangat - Bed Frame - Oak Shade - Super King (FR1465D)","Furniture/Discontinued","CUTSNCUR","EUR","249.91","562.3","624.78","874.69",,"280.8","702","772.2","1053",,,
"6537","MANBSIDEDARK","Mangat - Bedside Table - Dark Shade (FR1466)","Furniture/Discontinued","CUTSNCUR","EUR","62.88","141.48","157.2","220.07",,"70.65","176.63","194.29","264.94",,,
"6538","MANBSIDEOAK","Mangat - Bedside Table - Oak Shade (FR1467)","Furniture/Discontinued","CUTSNCUR","EUR","62.88","141.48","157.2","220.07",,"70.65","176.63","194.29","264.94",,,
"6539","MANDESKLRGDS","Mangat - Desk - Large - Dark Shade (FR1452)","Furniture/Discontinued","CUTSNCUR","EUR","164.59","370.34","411.49","576.08",,"184.94","462.34","508.58","693.52",,,
"6540","MANDESKSMLDS","Mangat - Desk - Small - Dark Shade (FR1451)","Furniture/Discontinued","CUTSNCUR","EUR","128.02","288.03","320.04","448.05",,"143.84","359.59","395.55","539.39",,,
"6541","MANDRESSDARK","Mangat - Sideboard 8 Drawers - Dark Shade (FR1468)","Furniture/Discontinued","CUTSNCUR","EUR","165.35","372.04","413.38","578.73",,"185.79","464.47","510.92","696.7",,,
"6542","MANDRESSOAK","Mangat - Sideboard 8 Drawers - Oak Shade (FR1469)","Furniture/Discontinued","CUTSNCUR","EUR","165.35","372.04","413.38","578.73",,"185.79","464.47","510.92","696.7",,,
"6543","MANRUGMUL-120170","Rug - Manila - Multi - 120 x 170 cm (RU1291C)","Rugs","THREEANG","GBP","37.91","85.29","94.77","151.63",,"42.46","106.14","116.76","180.44",,,
"6544","MANRUGMUL-160230","Rug - Manila - Multi - 160 x 230 cm (RU1291D)","Rugs","THREEANG","GBP","68.33","153.74","170.82","273.31",,"76.53","191.32","210.45","325.24",,,
"6545","MANRUGMUL-66200","Rug - Manila - Multi - 66 x 200 cm Runner (RU1291A)","Rugs","THREEANG","GBP","24.57","55.28","61.43","98.28",,"27.52","68.8","75.68","116.95",,,
"6546","MANRUGMUL-90150","Rug - Manila - Multi - 90 x 150 cm (RU1291B)","Rugs","THREEANG","GBP","25.27","56.86","63.18","101.09",,"28.3","70.76","77.84","120.29",,,
"6547","MANWARDDARK","Mangat - Wardrobe - Dark Shade (FR1470)","Furniture/Discontinued","CUTSNCUR","EUR","0","0","0","0",,"0","0","0","0",,,
"6548","MANWARDOAK","Mangat - Wardrobe - Oak Shade (FR1471)","Furniture/Discontinued","CUTSNCUR","EUR","0","0","0","0",,"0","0","0","0",,,
"6549","MARICHAIRBIS","Marrie - Velvet Arm Chair - Biscotti (FR1440)","Furniture/Discontinued","CUTSNCUR","EUR","0","0","0","0",,"0","0","0","0",,,
"6550","MARICHAIRDGRY","Marrie - Velvet Arm Chair - Dark Grey Pewter (FR1445)","Furniture/Discontinued","CUTSNCUR","EUR","0","0","0","0",,"0","0","0","0",,,
"6551","MARICHAIREGBLU","Marrie - Velvet Arm Chair - Duck Egg Blue (FR1441)","Furniture/Discontinued","CUTSNCUR","EUR","179.32","403.48","448.31","627.63",,"201.49","503.72","554.09","755.58",,,
"6552","MARICHAIRGRP","Marrie - Velvet Arm Chair - Grape (FR1446)","Furniture/Discontinued","CUTSNCUR","EUR","179.32","403.48","448.31","627.63",,"201.49","503.72","554.09","755.58",,,
"6553","MARICHAIRMRN","Marrie - Velvet Arm Chair - Marron (FR1444)","Furniture/Discontinued","CUTSNCUR","EUR","179.32","403.48","448.31","627.63",,"201.49","503.72","554.09","755.58",,,
"6554","MARICHAIRNAV","Marrie - Velvet Arm Chair - Navy (FR1442)","Furniture/Discontinued","CUTSNCUR","EUR","179.32","403.48","448.31","627.63",,"201.49","503.72","554.09","755.58",,,
"6555","MARICHAIRSGRY","Marrie - Velvet Arm Chair - Silver Grey (FR1443)","Furniture/Discontinued","CUTSNCUR","EUR","179.32","403.48","448.31","627.63",,"201.49","503.72","554.09","755.58",,,
