id,amazon_sku,channel_id,linnworks_code,price_uk,sale_price_uk,price_fr,sale_price_fr,price_de,sale_price_de,price_es,sale_price_es,price_ebay,sale_price_ebay,price_cdiscount,sale_price_cdiscount,prime_date,error
297,DUVGFDKID4.5,1,DUVGFDKID4.5,34.99,22.99,,,,,,,,,,,NULL,NULL
298,DUVGFDKID4.5,2,DUVGFDKID4.5,,,49.99,32.99,,,,,,,,,NULL,NULL
299,DUVGFDKID4.5,3,DUVGFDKID4.5,,,,,49.99,32.99,,,,,,,NULL,NULL
300,DUVGFDKID4.5_FBA,1,DUVGFDKID4.5,34.99,27.99,,,,,,,,,,,NULL,NULL
301,DUVPILGFD10.5KID,1,DUVPILGFD10.5KID,59.99,34.99,,,,,,,,,,,NULL,NULL
302,DUVPILGFD10.5KID,2,DUVPILGFD10.5KID,,,79.99,49.99,,,,,,,,,NULL,NULL
303,DUVPILGFD10.5KID,3,DUVPILGFD10.5KID,,,,,79.99,49.99,,,,,,,NULL,NULL
304,DUVPILGFD10.5KID_FBA,1,DUVPILGFD10.5KID,59.99,39.99,,,,,,,,,,,NULL,NULL
305,DUVPILGFD4.5KID,1,DUVPILGFD4.5KID,54.99,29.99,,,,,,,,,,,NULL,NULL
306,DUVPILGFD4.5KID,2,DUVPILGFD4.5KID,,,69.99,39.99,,,,,,,,,NULL,NULL
307,DUVPILGFD4.5KID,3,DUVPILGFD4.5KID,,,,,69.99,39.99,,,,,,,NULL,NULL
308,DUVPILGFD4.5KID_FBA,1,DUVPILGFD4.5KID,54.99,34.99,,,,,,,,,,,NULL,NULL
309,FEDUALL9/4.5SK,1,FEDUALL9/4.5SK,109.99,84.99,,,,,,,,,,,NULL,NULL
310,FEDUALL9/4.5SK,2,FEDUALL9/4.5SK,,,149.99,119.99,,,,,,,,,NULL,NULL
311,FEDUALL9/4.5SK,3,FEDUALL9/4.5SK,,,,,149.99,119.99,,,,,,,NULL,NULL
312,FEDUALL9/4.5SK_FBA,1,FEDUALL9/4.5SK,109.99,89.99,,,,,,,,,,,NULL,NULL
313,FEDUALL9/4.5SV,1,FEDUALL9/4.5S,64.99,52.99,,,,,,,,,,,NULL,NULL
314,FEDUALL9/4.5S_FBA,1,FEDUALL9/4.5S,64.99,57.99,,,,,,,,,,,NULL,NULL
315,GFDUVALLSEA-K,1,GFDUVALLSEA-K,109.99,84.99,,,,,,,,,,,NULL,NULL
316,GFDUVALLSEA-K,2,GFDUVALLSEA-K,,,149.99,119.99,,,,,,,,,NULL,NULL
317,GFDUVALLSEA-K,3,GFDUVALLSEA-K,,,,,149.99,119.99,,,,,,,NULL,NULL
318,GFDUVALLSEA-K_FBA,1,GFDUVALLSEA-K,109.99,89.99,,,,,,,,,,,NULL,NULL
319,1101-FBA,3,1101,,,,,44.99,39.99,,,,,,,NULL,NULL
320,1102-FBA,3,1102,,,,,59.99,49.99,,,,,,,NULL,NULL
321,1104-FBA,3,1104,,,,,84.99,64.99,,,,,,,NULL,NULL
322,1105-FBA,3,1105,,,,,64.99,44.99,,,,,,,NULL,NULL
323,1106-FBA,3,1106,,,,,79.99,59.99,,,,,,,NULL,NULL
324,1109-FBA,3,1109,,,,,69.99,54.99,,,,,,,NULL,NULL
325,1110-FBA,3,1110,,,,,79.99,64.99,,,,,,,NULL,NULL
326,1111,2,1111,,,99.99,74.99,,,,,,,,,NULL,NULL
327,1111,3,1111,,,,,99.99,74.99,,,,,,,NULL,NULL
328,DUCKDWNDUVET8515S,3,DUCKDWNDUVET8515S,,,,,159.99,79.99,,,,,,,NULL,NULL
329,DUHF15SUPERKING,2,DUHF15SUPERKING,,,39.99,29.99,,,,,,,,,NULL,NULL
330,DUHF15SUPERKING,3,DUHF15SUPERKING,,,,,39.99,29.99,,,,,,,NULL,NULL
331,DUHFPC10.5SUPK,2,DUHFPC10.5SUPK,,,34.99,25.99,,,,,,,,,NULL,NULL
332,DUHFPC10.5SUPK,3,DUHFPC10.5SUPK,,,,,34.99,25.99,,,,,,,NULL,NULL
333,DUHFPC10.5SUPK-FBA,3,DUHFPC10.5SUPK,,,,,34.99,29.99,,,,,,,NULL,NULL
334,DUHFPC13.5SING,2,DUHFPC13.5SING,,,26.99,16.99,,,,,,,,,NULL,NULL
335,DUHFPC13.5SING,3,DUHFPC13.5SING,,,,,26.99,16.99,,,,,,,NULL,NULL
336,DUVMFBKID4.5,2,DUVMFBKID4.5,,,49.99,32.99,,,,,,,,,NULL,NULL
337,DUVMFBKID4.5,3,DUVMFBKID4.5,,,,,49.99,32.99,,,,,,,NULL,NULL
338,FEDU10.5D-FBA,3,FEDU10.5D,,,,,69.99,59.99,,,,,,,NULL,NULL
339,FEDU10.5S,2,FEDU10.5SA,,,54.99,39.99,,,,,,,,,NULL,NULL
340,FEDU10.5S,3,FEDU10.5SA,,,,,54.99,39.99,,,,,,,NULL,NULL
341,FEDU10.5SA-FBA,3,FEDU10.5SA,,,,,54.99,44.99,,,,,,,NULL,NULL
342,FEDU13.5KING,2,FEDU13.5KING,,,84.99,64.99,,,,,,,,,NULL,NULL
343,FEDU13.5KING,3,FEDU13.5KING,,,,,84.99,64.99,,,,,,,NULL,NULL
344,FEDU13.5SING-FBA,3,FEDU13.5SING,,,,,59.99,49.99,,,,,,,NULL,NULL
345,FEDU15D-FBA,3,FEDU15D,,,,,89.99,79.99,,,,,,,NULL,NULL
346,FEDU15S-FBA,3,FEDU15S,,,,,69.99,59.99,,,,,,,NULL,NULL
347,FEDU15SK-FBA,3,FEDU15SK,,,,,129.99,109.99,,,,,,,NULL,NULL
348,FEDUALL9/4.5D,2,FEDUALL9/4.5D,,,109.99,94.99,,,,,,,,,NULL,NULL
349,FEDUALL9/4.5D,3,FEDUALL9/4.5D,,,,,109.99,94.99,,,,,,,NULL,NULL
350,FEDUALL9/4.5S,2,FEDUALL9/4.5S,,,89.99,74.99,,,,,,,,,NULL,NULL
351,FEDUALL9/4.5S,3,FEDUALL9/4.5S,,,,,89.99,74.99,,,,,,,NULL,NULL
352,FEDUALL9/4.5S-FBA,3,FEDUALL9/4.5S,,,,,89.99,79.99,,,,,,,NULL,NULL
353,GFDUVALLSEA-D-FBA,3,GFDUVALLSEA-D,,,,,129.99,99.99,,,,,,,NULL,NULL
354,HFDU13.5SK-FBA,3,HFDU13.5SK,,,,,39.99,32.99,,,,,,,NULL,NULL
355,HFDU4.5D-FBA,3,HFDU4.5D,,,,,25.99,21.99,,,,,,,NULL,NULL
356,HFDU4.5K-FBA,3,HFDU4.5K,,,,,28.99,24.99,,,,,,,NULL,NULL
357,HFDU4.5S-FBA,3,HFDU4.5S,,,,,23.99,18.99,,,,,,,NULL,NULL
358,HFDU4.5SK-FBA,3,HFDU4.5SK,,,,,32.99,29.99,,,,,,,NULL,NULL
359,HFDUV-150200-300G,2,HFDUV-150200-300G,,,31.99,15.99,,,,,,,,,NULL,NULL
360,HFDUV-150200-300G,3,HFDUV-150200-300G,,,,,31.99,15.99,,,,,,,NULL,NULL
361,HFDUV-150200-300G-FBA,3,HFDUV-150200-300G,,,,,31.99,21.99,,,,,,,NULL,NULL
362,HFDUV-150200-500G,3,HFDUV-150200-500G,,,,,32.99,16.99,,,,,,,NULL,NULL
363,HFDUV-150200-500G-FBA,3,HFDUV-150200-500G,,,,,32.99,21.99,,,,,,,NULL,NULL
364,HFDUVET15K,3,HFDUVET15K,,,,,37.99,27.99,,,,,,,NULL,NULL
365,HFDUVET15K-FBA,3,HFDUVET15K,,,,,37.99,32.99,,,,,,,NULL,NULL
366,HOLFDUVET15K,2,HFDUVET15K,,,37.99,27.99,,,,,,,,,NULL,NULL
367,HOLFDUVET15K,3,HFDUVET15K,,,,,37.99,27.99,,,,,,,NULL,NULL
368,HSDUGF4501-FBA,3,HSDUGF4501,,,,,49.99,39.99,,,,,,,NULL,NULL
369,HSDUGF4502-FBA,3,HSDUGF4502,,,,,59.99,44.99,,,,,,,NULL,NULL
370,HSDUGF4503-FBA,3,HSDUGF4503,,,,,79.99,59.99,,,,,,,NULL,NULL
371,MFDU4.5D-FBA,3,MFDU4.5D,,,,,54.99,39.99,,,,,,,NULL,NULL
372,MFDU4.5K-FBA,3,MFDU4.5K,,,,,64.99,44.99,,,,,,,NULL,NULL
373,MFDU4.5S-FBA,3,MFDU4.5S,,,,,44.99,32.99,,,,,,,NULL,NULL
374,MFDU4.5SK-FBA,3,MFDU4.5SK,,,,,79.99,54.99,,,,,,,NULL,NULL
375,MFDUALL9/4.5SK,2,MFDUALL9/4.5SK,,,129.99,104.99,,,,,,,,,NULL,NULL
376,MFDUALL9/4.5SK,3,MFDUALL9/4.5SK,,,,,129.99,104.99,,,,,,,NULL,NULL
377,WOOLDUV200D.1,3,WOOLDUV200D,,,,,119.99,74.99,,,,,,,NULL,NULL
378,WOOLDUV200K.1,3,WOOLDUV200K,,,,,139.99,84.99,,,,,,,NULL,NULL
379,WOOLDUV200S.2,3,WOOLDUV200S,,,,,104.99,55.99,,,,,,,NULL,NULL
380,WOOLDUV200SK.1,3,WOOLDUV200SK,,,,,154.99,104.99,,,,,,,NULL,NULL
381,WOOLDUV400D.2,2,WOOLDUV400D,,,129.99,89.99,,,,,,,,,NULL,NULL
382,WOOLDUV400D.2,3,WOOLDUV400D,,,,,129.99,89.99,,,,,,,NULL,NULL
383,WOOLDUV400K.2,2,WOOLDUV400K,,,159.99,114.99,,,,,,,,,NULL,NULL
384,WOOLDUV400K.2,3,WOOLDUV400K,,,,,159.99,114.99,,,,,,,NULL,NULL
385,WOOLDUV400S.4,2,WOOLDUV400S,,,119.99,74.99,,,,,,,,,NULL,NULL
386,WOOLDUV400S.4,3,WOOLDUV400S,,,,,119.99,74.99,,,,,,,NULL,NULL
387,WOOLDUV400SK.2,2,WOOLDUV400SK,,,169.99,124.99,,,,,,,,,NULL,NULL
388,WOOLDUV400SK.2,3,WOOLDUV400SK,,,,,169.99,124.99,,,,,,,NULL,NULL
389,FEDU10.5SA-FBA-FR,2,FEDU10.5SA,,,54.99,44.99,,,,,,,,,NULL,NULL
390,FEDU10.5SK.4,2,FEDU10.5SK,,,99.99,79.99,,,,,,,,,NULL,NULL
391,FEDU13.5SING-FBA-FR,2,FEDU13.5SING,,,59.99,49.99,,,,,,,,,NULL,NULL
392,FEDU13.5DOUB-FBA-FR,2,FEDU13.5DOUB,,,69.99,64.99,,,,,,,,,NULL,NULL
393,FEDU13.5KING-FBA-FR,2,FEDU13.5KING,,,84.99,69.99,,,,,,,,,NULL,NULL
394,FEDUC10.5SK-FBA-FR,2,FEDUC10.5SK,,,99.99,89.99,,,,,,,,,NULL,NULL
395,FEDU15SK-FBA-FR,2,FEDU15SK,,,129.99,109.99,,,,,,,,,NULL,NULL
396,FEDUALL9/4.5S-FBA-FR,2,FEDUALL9/4.5S,,,89.99,79.99,,,,,,,,,NULL,NULL
397,GooseFeather1051,2,HSDUGF1051,,,59.99,44.99,,,,,,,,,NULL,NULL
398,GooseFeather1052,2,HSDUGF1052,,,69.99,54.99,,,,,,,,,NULL,NULL
399,1109-FBA-FR,2,1109,,,69.99,54.99,,,,,,,,,NULL,NULL
400,1110-FBA-FR,2,1110,,,79.99,59.99,,,,,,,,,NULL,NULL
401,1111-FBA-FR,2,1111,,,99.99,79.99,,,,,,,,,NULL,NULL
402,DUVGFD10.5SK-FBA-FR,2,DUVGFD10.5SK,,,119.99,94.99,,,,,,,,,NULL,NULL
403,HSDUGF4501-FBA-FR,2,HSDUGF4501,,,49.99,39.99,,,,,,,,,NULL,NULL
404,HSDUGF4501.1,2,HSDUGF4501,,,49.99,34.99,,,,,,,,,NULL,NULL
405,HSDUGF4502-FBA-FR,2,HSDUGF4502,,,59.99,44.99,,,,,,,,,NULL,NULL
406,HSDUGF4502.1,2,HSDUGF4502,,,59.99,39.99,,,,,,,,,NULL,NULL
407,HSDUGF4503.1,2,HSDUGF4503,,,79.99,54.99,,,,,,,,,NULL,NULL
408,HSDUGF4504.1,2,HSDUGF4504,,,89.99,74.99,,,,,,,,,NULL,NULL
409,DUHPC10.5SING-FBA-FR,2,DUHPC10.5SING,,,24.99,19.99,,,,,,,,,NULL,NULL
410,DUHFPC10.5DOUBL-FBA-FR,2,DUHFPC10.5DOUBL,,,26.99,22.99,,,,,,,,,NULL,NULL
411,DUHFPC10.5KING-FBA-FR,2,DUHFPC10.5KING,,,29.99,24.99,,,,,,,,,NULL,NULL
412,DUHFPC10.5SUPK-FBA-FR,2,DUHFPC10.5SUPK,,,34.99,29.99,,,,,,,,,NULL,NULL
413,DUHFPC13.5DOUBL-FBA-FR,2,DUHFPC13.5DOUBL,,,29.99,24.99,,,,,,,,,NULL,NULL
414,HFDU13.5SK-FBA-FR,2,HFDU13.5SK,,,39.99,32.99,,,,,,,,,NULL,NULL
415,DUHFPC15SING-FBA-FR,2,DUHFPC15SING,,,29.99,24.99,,,,,,,,,NULL,NULL
416,HFDU4.5S-FBA-FR,2,HFDU4.5S,,,23.99,18.99,,,,,,,,,NULL,NULL
417,HFDU4.5SK-FBA-FR,2,HFDU4.5SK,,,32.99,29.99,,,,,,,,,NULL,NULL
418,HFDUV-150200-300G-FBA-FR,2,HFDUV-150200-300G,,,31.99,21.99,,,,,,,,,NULL,NULL
419,HFDUV-150200-500G.2,2,HFDUV-150200-500G,,,32.99,16.99,,,,,,,,,NULL,NULL
420,DUVGFDKID10.5-FBA-FR,2,DUVGFDKID10.5,,,54.99,39.99,,,,,,,,,NULL,NULL
421,FO-G7X8-4CJ7,2,DUVGFDKID10.5,,,54.99,34.99,,,,,,,,,NULL,NULL
422,DUVGFDKID4.5-FBA-FR,2,DUVGFDKID4.5,,,49.99,37.99,,,,,,,,,NULL,NULL
423,1105-FBA-FR,2,1105,,,64.99,44.99,,,,,,,,,NULL,NULL
424,MFDU4.5S-FBA-FR,2,MFDU4.5S,,,44.99,32.99,,,,,,,,,NULL,NULL
425,MFDU4.5D-FBA-FR,2,MFDU4.5D,,,54.99,39.99,,,,,,,,,NULL,NULL
426,DUCKDWNDUVET8515S.2,2,DUCKDWNDUVET8515S,,,159.99,79.99,,,,,,,,,NULL,NULL
427,WOOLDUV200D.2,2,WOOLDUV200D,,,119.99,74.99,,,,,,,,,NULL,NULL
428,WOOLDUV200K.2,2,WOOLDUV200K,,,139.99,84.99,,,,,,,,,NULL,NULL
429,WOOLDUV200S.4,2,WOOLDUV200S,,,104.99,55.99,,,,,,,,,NULL,NULL
430,WOOLDUV200SK.2,2,WOOLDUV200SK,,,154.99,104.99,,,,,,,,,NULL,NULL
431,FEDUALL9/4.5S.1,2,FEDUALL9/4.5S,,,89.99,74.99,,,,,,,,,NULL,NULL
432,FEDUALL9/4.5D.1,2,FEDUALL9/4.5D,,,109.99,94.99,,,,,,,,,NULL,NULL
433,FEDUALL9/4.5K.1,2,FEDUALL9/4.5K,,,129.99,109.99,,,,,,,,,NULL,NULL
434,FEDUALL9/4.5SK.1,2,FEDUALL9/4.5SK,,,149.99,119.99,,,,,,,,,NULL,NULL
435,GFDUVALLSEA-S.1,2,GFDUVALLSEA-S,,,109.99,74.99,,,,,,,,,NULL,NULL
436,GFDUVALLSEA-D.1,2,GFDUVALLSEA-D,,,129.99,94.99,,,,,,,,,NULL,NULL
437,GFDUVALLSEA-K.1,2,GFDUVALLSEA-K,,,149.99,119.99,,,,,,,,,NULL,NULL
438,GFDUVALLSEA-SK.1,2,GFDUVALLSEA-SK,,,159.99,129.99,,,,,,,,,NULL,NULL
440,BS-NEL-OAK,1,BS-NEL-OAK,149.99,89.99,,,,,,,,,,,NULL,NULL
441,BS-NEL-OAK,2,BS-NEL-OAK,,,199.99,119.99,,,,,,,,,NULL,NULL
442,BS-NEL-OAK,3,BS-NEL-OAK,,,,,199.99,119.99,,,,,,,NULL,NULL
443,BS-COO-BLK,1,BS-COO-BLK,99.99,79.99,,,,,,,,,,,NULL,NULL
444,BS-COO-BLK,2,BS-COO-BLK,,,129.99,99.99,,,,,,,,,NULL,NULL
445,BS-COO-BLK,3,BS-COO-BLK,,,,,129.99,99.99,,,,,,,NULL,NULL
446,BS-COO-SGRY,1,BS-COO-SGRY,99.99,79.99,,,,,,,,,,,NULL,NULL
447,BS-COO-SGRY,2,BS-COO-SGRY,,,129.99,99.99,,,,,,,,,NULL,NULL
448,BS-COO-SGRY,3,BS-COO-SGRY,,,,,129.99,99.99,,,,,,,NULL,NULL
449,BS-MAX-BLK,1,BS-MAX-BLK,149.99,89.99,,,,,,,,,,,NULL,NULL
450,BS-MAX-BLK,2,BS-MAX-BLK,,,199.99,119.99,,,,,,,,,NULL,NULL
451,BS-MAX-BLK,3,BS-MAX-BLK,,,,,199.99,119.99,,,,,,,NULL,NULL
452,BS-MAX-RED,1,BS-MAX-RED,149.99,89.99,,,,,,,,,,,NULL,NULL
453,BS-MAX-RED,2,BS-MAX-RED,,,199.99,119.99,,,,,,,,,NULL,NULL
454,BS-MAX-RED,3,BS-MAX-RED,,,,,199.99,119.99,,,,,,,NULL,NULL
455,BS-MAX-SGRY,1,BS-MAX-SGRY,149.99,89.99,,,,,,,,,,,NULL,NULL
456,BS-MAX-SGRY,2,BS-MAX-SGRY,,,199.99,119.99,,,,,,,,,NULL,NULL
457,BS-MAX-SGRY,3,BS-MAX-SGRY,,,,,199.99,119.99,,,,,,,NULL,NULL
458,BS-BRU-BLK,1,BS-BRU-BLK,79.99,59.99,,,,,,,,,,,NULL,NULL
459,BS-BRU-BLK,2,BS-BRU-BLK,,,109.99,69.99,,,,,,,,,NULL,NULL
460,BS-BRU-BLK,3,BS-BRU-BLK,,,,,109.99,69.99,,,,,,,NULL,NULL
461,BS-BRU-WHT,1,BS-BRU-WHT,79.99,59.99,,,,,,,,,,,NULL,NULL
462,BS-BRU-WHT,2,BS-BRU-WHT,,,109.99,69.99,,,,,,,,,NULL,NULL
463,BS-BRU-WHT,3,BS-BRU-WHT,,,,,109.99,69.99,,,,,,,NULL,NULL
464,BS-BRU-RED,1,BS-BRU-RED,79.99,59.99,,,,,,,,,,,NULL,NULL
465,BS-BRU-RED,2,BS-BRU-RED,,,109.99,69.99,,,,,,,,,NULL,NULL
466,BS-BRU-RED,3,BS-BRU-RED,,,,,109.99,69.99,,,,,,,NULL,NULL
467,BS-BRU-SGRY,1,BS-BRU-SGRY,79.99,59.99,,,,,,,,,,,NULL,NULL
468,BS-BRU-SGRY,2,BS-BRU-SGRY,,,109.99,69.99,,,,,,,,,NULL,NULL
469,BS-BRU-SGRY,3,BS-BRU-SGRY,,,,,109.99,69.99,,,,,,,NULL,NULL
470,BS-JEN-OAK,1,BS-JEN-OAK,149.99,94.99,,,,,,,,,,,NULL,NULL
471,BS-JEN-OAK,2,BS-JEN-OAK,,,199.99,119.99,,,,,,,,,NULL,NULL
472,BS-JEN-OAK,3,BS-JEN-OAK,,,,,199.99,119.99,,,,,,,NULL,NULL
473,BS-BELL-BLK,1,BS-BELL-BLK,99.99,64.99,,,,,,,,,,,NULL,NULL
474,BS-BELL-BLK,2,BS-BELL-BLK,,,129.99,89.99,,,,,,,,,NULL,NULL
475,BS-BELL-BLK,3,BS-BELL-BLK,,,,,129.99,89.99,,,,,,,NULL,NULL
476,BS-ERN-WHT,1,BS-ERN-WHT,139.99,94.99,,,,,,,,,,,NULL,NULL
477,BS-ERN-WHT,2,BS-ERN-WHT,,,189.99,119.99,,,,,,,,,NULL,NULL
478,BS-ERN-WHT,3,BS-ERN-WHT,,,,,189.99,119.99,,,,,,,NULL,NULL
479,BS-ERN-BLK,1,BS-ERN-BLK,139.99,94.99,,,,,,,,,,,NULL,NULL
480,BS-ERN-BLK,2,BS-ERN-BLK,,,189.99,119.99,,,,,,,,,NULL,NULL
481,BS-ERN-BLK,3,BS-ERN-BLK,,,,,189.99,119.99,,,,,,,NULL,NULL
482,BS-ERN-RED,1,BS-ERN-RED,139.99,94.99,,,,,,,,,,,NULL,NULL
483,BS-ERN-RED,2,BS-ERN-RED,,,189.99,119.99,,,,,,,,,NULL,NULL
484,BS-ERN-RED,3,BS-ERN-RED,,,,,189.99,119.99,,,,,,,NULL,NULL
485,BS-ERN-BLU,1,BS-ERN-BLU,139.99,94.99,,,,,,,,,,,NULL,NULL
486,BS-ERN-BLU,2,BS-ERN-BLU,,,189.99,119.99,,,,,,,,,NULL,NULL
487,BS-ERN-BLU,3,BS-ERN-BLU,,,,,189.99,119.99,,,,,,,NULL,NULL
488,BS-ERN-YELL,1,BS-ERN-YELL,139.99,94.99,,,,,,,,,,,NULL,NULL
489,BS-ERN-YELL,2,BS-ERN-YELL,,,189.99,119.99,,,,,,,,,NULL,NULL
490,BS-ERN-YELL,3,BS-ERN-YELL,,,,,189.99,119.99,,,,,,,NULL,NULL
491,BS-ERN-GRY,1,BS-ERN-GRY,139.99,94.99,,,,,,,,,,,NULL,NULL
492,BS-ERN-GRY,2,BS-ERN-GRY,,,189.99,119.99,,,,,,,,,NULL,NULL
493,BS-ERN-GRY,3,BS-ERN-GRY,,,,,189.99,119.99,,,,,,,NULL,NULL
494,BS-PIE-BLU,1,BS-PIE-BLU,129.99,84.99,,,,,,,,,,,NULL,NULL
495,BS-PIE-BLU,2,BS-PIE-BLU,,,169.99,109.99,,,,,,,,,NULL,NULL
496,BS-PIE-BLU,3,BS-PIE-BLU,,,,,169.99,109.99,,,,,,,NULL,NULL
497,BS-PIE-WHT,1,BS-PIE-WHT,129.99,84.99,,,,,,,,,,,NULL,NULL
498,BS-PIE-WHT,2,BS-PIE-WHT,,,169.99,109.99,,,,,,,,,NULL,NULL
499,BS-PIE-WHT,3,BS-PIE-WHT,,,,,169.99,109.99,,,,,,,NULL,NULL
500,BS-PIE-BLK,1,BS-PIE-BLK,129.99,84.99,,,,,,,,,,,NULL,NULL
501,BS-PIE-BLK,2,BS-PIE-BLK,,,169.99,109.99,,,,,,,,,NULL,NULL
502,BS-PIE-BLK,3,BS-PIE-BLK,,,,,169.99,109.99,,,,,,,NULL,NULL
503,BS-PIE-GRY,1,BS-PIE-GRY,129.99,84.99,,,,,,,,,,,NULL,NULL
504,BS-PIE-GRY,2,BS-PIE-GRY,,,169.99,109.99,,,,,,,,,NULL,NULL
505,BS-PIE-GRY,3,BS-PIE-GRY,,,,,169.99,109.99,,,,,,,NULL,NULL
506,BS-PIE-RED,1,BS-PIE-RED,129.99,84.99,,,,,,,,,,,NULL,NULL
507,BS-PIE-RED,2,BS-PIE-RED,,,169.99,109.99,,,,,,,,,NULL,NULL
508,BS-PIE-RED,3,BS-PIE-RED,,,,,169.99,109.99,,,,,,,NULL,NULL
509,BS-PIE-YELL,1,BS-PIE-YELL,129.99,84.99,,,,,,,,,,,NULL,NULL
510,BS-PIE-YELL,2,BS-PIE-YELL,,,169.99,109.99,,,,,,,,,NULL,NULL
511,BS-PIE-YELL,3,BS-PIE-YELL,,,,,169.99,109.99,,,,,,,NULL,NULL
512,BS-PIE-GRN,1,BS-PIE-GRN,129.99,84.99,,,,,,,,,,,NULL,NULL
513,BS-PIE-GRN,2,BS-PIE-GRN,,,169.99,109.99,,,,,,,,,NULL,NULL
514,BS-PIE-GRN,3,BS-PIE-GRN,,,,,169.99,109.99,,,,,,,NULL,NULL
515,BS-FRA-BLK,1,BS-FRA-BLK,149.99,94.99,,,,,,,,,,,NULL,NULL
516,BS-FRA-BLK,2,BS-FRA-BLK,,,199.99,119.99,,,,,,,,,NULL,NULL
517,BS-FRA-BLK,3,BS-FRA-BLK,,,,,199.99,119.99,,,,,,,NULL,NULL
518,BS-BELL-BLK-FBA,1,BS-BELL-BLK,99.99,69.9,,,,,,,,,,,NULL,NULL
519,BS-BRU-BLK-FBA,1,BS-BRU-BLK,79.99,64.9,,,,,,,,,,,NULL,NULL
520,BS-BRU-RED-FBA,1,BS-BRU-RED,79.99,64.9,,,,,,,,,,,NULL,NULL
521,BS-BRU-SGRY-FBA,1,BS-BRU-SGRY,79.99,64.9,,,,,,,,,,,NULL,NULL
522,BS-BRU-WHT-FBA,1,BS-BRU-WHT,79.99,64.9,,,,,,,,,,,NULL,NULL
523,BS-COO-BLK-FBA,1,BS-COO-BLK,99.99,84.9,,,,,,,,,,,NULL,NULL
524,BS-COO-SGRY-FBA,1,BS-COO-SGRY,99.99,84.9,,,,,,,,,,,NULL,NULL
525,BS-ERN-BLK-FBA,1,BS-ERN-BLK,139.99,99.9,,,,,,,,,,,NULL,NULL
526,BS-ERN-BLU-FBA,1,BS-ERN-BLU,139.99,99.9,,,,,,,,,,,NULL,NULL
527,BS-ERN-GRY-FBA,1,BS-ERN-GRY,139.99,99.9,,,,,,,,,,,NULL,NULL
528,BS-ERN-RED-FBA,1,BS-ERN-RED,139.99,99.9,,,,,,,,,,,NULL,NULL
529,BS-ERN-WHT-FBA,1,BS-ERN-WHT,139.99,99.9,,,,,,,,,,,NULL,NULL
530,BS-ERN-YELL-FBA,1,BS-ERN-YELL,139.99,99.9,,,,,,,,,,,NULL,NULL
531,BS-FRA-BLK-FBA,1,BS-FRA-BLK,149.99,99.9,,,,,,,,,,,NULL,NULL
532,BS-JEN-OAK-FBA,1,BS-JEN-OAK,149.99,99.9,,,,,,,,,,,NULL,NULL
533,BS-MAX-BLK-FBA,1,BS-MAX-BLK,149.99,94.9,,,,,,,,,,,NULL,NULL
534,BS-MAX-RED-FBA,1,BS-MAX-RED,149.99,94.9,,,,,,,,,,,NULL,NULL
535,BS-MAX-SGRY-FBA,1,BS-MAX-SGRY,149.99,94.9,,,,,,,,,,,NULL,NULL
536,BS-NEL-OAK-FBA,1,BS-NEL-OAK,149.99,94.9,,,,,,,,,,,NULL,NULL
537,BS-PIE-BLK-FBA,1,BS-PIE-BLK,129.99,89.9,,,,,,,,,,,NULL,NULL
538,BS-PIE-BLU-FBA,1,BS-PIE-BLU,129.99,89.9,,,,,,,,,,,NULL,NULL
539,BS-PIE-GRN-FBA,1,BS-PIE-GRN,129.99,89.9,,,,,,,,,,,NULL,NULL
540,BS-PIE-GRY-FBA,1,BS-PIE-GRY,129.99,89.9,,,,,,,,,,,NULL,NULL
541,BS-PIE-RED-FBA,1,BS-PIE-RED,129.99,89.9,,,,,,,,,,,NULL,NULL
542,BS-PIE-WHT-FBA,1,BS-PIE-WHT,129.99,89.9,,,,,,,,,,,NULL,NULL
543,BS-PIE-YELL-FBA,1,BS-PIE-YELL,129.99,89.9,,,,,,,,,,,NULL,NULL
544,BS-BELL-BLK-FBA,2,BS-BELL-BLK,,,129.99,94.99,,,,,,,,,NULL,NULL
545,BS-BRU-BLK-FBA,2,BS-BRU-BLK,,,109.99,74.99,,,,,,,,,NULL,NULL
546,BS-BRU-RED-FBA,2,BS-BRU-RED,,,109.99,74.99,,,,,,,,,NULL,NULL
547,BS-BRU-SGRY-FBA,2,BS-BRU-SGRY,,,109.99,74.99,,,,,,,,,NULL,NULL
548,BS-BRU-WHT-FBA,2,BS-BRU-WHT,,,109.99,74.99,,,,,,,,,NULL,NULL
549,BS-COO-BLK-FBA,2,BS-COO-BLK,,,129.99,104.99,,,,,,,,,NULL,NULL
550,BS-COO-SGRY-FBA,2,BS-COO-SGRY,,,129.99,104.99,,,,,,,,,NULL,NULL
551,BS-ERN-BLK-FBA,2,BS-ERN-BLK,,,189.99,124.99,,,,,,,,,NULL,NULL
552,BS-ERN-BLU-FBA,2,BS-ERN-BLU,,,189.99,124.99,,,,,,,,,NULL,NULL
553,BS-ERN-GRY-FBA,2,BS-ERN-GRY,,,189.99,124.99,,,,,,,,,NULL,NULL
554,BS-ERN-RED-FBA,2,BS-ERN-RED,,,189.99,124.99,,,,,,,,,NULL,NULL
555,BS-ERN-WHT-FBA,2,BS-ERN-WHT,,,189.99,124.99,,,,,,,,,NULL,NULL
556,BS-ERN-YELL-FBA,2,BS-ERN-YELL,,,189.99,124.99,,,,,,,,,NULL,NULL
