"id","web_sku","linnworks_code","web_price_uk","web_sale_price_uk","web_price_fr","web_sale_price_fr","web_price_de","web_sale_price_de","web_price_dm","web_sale_price_dm","web_price_tesco","web_sale_price_tesco"
"9161","BT1317A","H-TOW14701NAV","1.99","1.99","2.49","2.49","2.49","2.49","6.90","6.90",,"6.90"
"9162","BT1318A","H-TOW14701TAU","1.99","1.99","2.49","2.49","2.49","2.49","6.90","6.90",,"6.90"
"9163","BT1315B","H-TOW14702BUR","7.49","7.49","8.99","8.99","8.99","8.99","12.40","12.40",,"12.40"
"9164","BT1316B","H-TOW14702MUS","7.49","7.49","8.99","8.99","8.99","8.99","12.40","12.40",,"12.40"
"9165","BT1317B","H-TOW14702NAV","7.49","7.49","8.99","8.99","8.99","8.99","12.40","12.40",,"12.40"
"9166","BT1318B","H-TOW14702TAU","7.49","7.49","8.99","8.99","8.99","8.99","12.40","12.40",,"12.40"
"9167","BT1315C","H-TOW14703BUR","14.99","14.99","18.99","18.99","18.99","18.99","19.90","19.90",,"19.90"
"9168","BT1316C","H-TOW14703MUS","14.99","14.99","18.99","18.99","18.99","18.99","19.90","19.90",,"19.90"
"9169","BT1317C","H-TOW14703NAV","14.99","14.99","18.99","18.99","18.99","18.99","19.90","19.90",,"19.90"
"9170","BT1318C","H-TOW14703TAU","14.99","14.99","18.99","18.99","18.99","18.99","19.90","19.90",,"19.90"
"9171","BT1315D","H-TOW14704BUR","22.49","22.49","29.99","29.99","29.99","29.99","27.40","27.40",,"27.40"
"9172","BT1316D","H-TOW14704MUS","22.49","22.49","29.99","29.99","29.99","29.99","27.40","27.40",,"27.40"
"9173","BT1317D","H-TOW14704NAV","22.49","22.49","29.99","29.99","29.99","29.99","27.40","27.40",,"27.40"
"9174","BT1318D","H-TOW14704TAU","22.49","22.49","29.99","29.99","29.99","29.99","27.40","27.40",,"27.40"
"9175","BT1319A","H-TOW14801GRY","1.99","1.99","2.59","2.59","2.59","2.59","6.90","6.90",,"6.90"
"9176","BT1320A","H-TOW14801NAV","1.99","1.99","2.59","2.59","2.59","2.59","6.90","6.90",,"6.90"
"9177","BT1321A","H-TOW14801WH","1.99","1.99","2.59","2.59","2.59","2.59","6.90","6.90",,"6.90"
"9178","BT1322A","H-TOW14801YEL","1.99","1.99","2.59","2.59","2.59","2.59","6.90","6.90",,"6.90"
"9179","BT1319B","H-TOW14802GRY","7.49","7.49","9.99","9.99","9.99","9.99","12.40","12.40",,"12.40"
"9180","BT1320B","H-TOW14802NAV","7.49","7.49","9.99","9.99","9.99","9.99","12.40","12.40",,"12.40"
"9181","BT1321B","H-TOW14802WH","7.49","7.49","9.99","9.99","9.99","9.99","12.40","12.40",,"12.40"
"9182","BT1322B","H-TOW14802YEL","7.49","7.49","9.99","9.99","9.99","9.99","12.40","12.40",,"12.40"
"9183","BT1319C","H-TOW14803GRY","14.99","14.99","19.99","19.99","19.99","19.99","19.90","19.90",,"19.90"
"9184","BT1320C","H-TOW14803NAV","14.99","14.99","19.99","19.99","19.99","19.99","19.90","19.90",,"19.90"
"9185","BT1321C","H-TOW14803WH","14.99","14.99","19.99","19.99","19.99","19.99","19.90","19.90",,"19.90"
"9186","BT1322C","H-TOW14803YEL","14.99","14.99","19.99","19.99","19.99","19.99","19.90","19.90",,"19.90"
"9187","BT1319D","H-TOW14804GRY","22.49","22.49","28.99","28.99","28.99","28.99","27.40","27.40",,"27.40"
"9188","BT1320D","H-TOW14804NAV","22.49","22.49","28.99","28.99","28.99","28.99","27.40","27.40",,"27.40"
"9189","BT1321D","H-TOW14804WH","22.49","22.49","28.99","28.99","28.99","28.99","27.40","27.40",,"27.40"
"9190","BT1322D","H-TOW14804YEL","22.49","22.49","28.99","28.99","28.99","28.99","27.40","27.40",,"27.40"
"9191","AP1347","FL13045A","8.99","8.99","11.99","11.99","11.99","11.99","12.99","12.99",,"12.99"
"9192","AP1348","FL13045B","8.99","8.99","11.99","11.99","11.99","11.99","12.99","12.99",,"12.99"
"9193","AP1361","FL13123","11.99","11.99","15.99","15.99","15.99","15.99","15.99","15.99",,"15.99"
"9194","AP1362","FL13124","11.99","11.99","15.99","15.99","15.99","15.99","15.99","15.99",,"15.99"
"9195","BL1402A","H-SHE05506CH","64.99","64.99","84.99","84.99","84.99","84.99","69.90","69.90",,"69.90"
"9196","BL1402B","H-SHE05507CH","69.99","69.99","91.99","91.99","91.99","91.99","74.90","74.90",,"74.90"
"9197","BL1402C","H-SHE05508CH","79.99","79.99","104.99","104.99","104.99","104.99","84.90","84.90",,"84.90"
"9198","BL1404A","H-SHE05506SIL","64.99","64.99","84.99","84.99","84.99","84.99","69.90","69.90",,"69.90"
"9199","BL1404B","H-SHE05507SIL","69.99","69.99","91.99","91.99","91.99","91.99","74.90","74.90",,"74.90"
"9200","BL1404C","H-SHE05508SIL","79.99","79.99","104.99","104.99","104.99","104.99","84.90","84.90",,"84.90"
"9201","BL1403A","H-SHE05506WH","64.99","64.99","84.99","84.99","84.99","84.99","69.90","69.90",,"69.90"
"9202","BL1403B","H-SHE05507WH","69.99","69.99","91.99","91.99","91.99","91.99","74.90","74.90",,"74.90"
"9203","BL1403C","H-SHE05508WH","79.99","79.99","104.99","104.99","104.99","104.99","84.90","84.90",,"84.90"
"9204","BL1400A","H-DVT41201","19.99","19.99","26.99","26.99","26.99","26.99","24.90","24.90",,"24.90"
"9205","BL1400B","H-DVT41202","29.99","29.99","38.99","38.99","38.99","38.99","34.90","34.90",,"34.90"
"9206","BL1401A","H-DVT41801","24.99","24.99","32.99","32.99","32.99","32.99","29.90","29.90",,"29.90"
"9207","BL1401B","H-DVT41802","34.99","34.99","45.99","45.99","45.99","45.99","39.90","39.90",,"39.90"
"9208","SC1006A","H-SOF1205BEI","99.99","69.99","129.99","84.99","129.99","84.99","99.99","74.90",,"74.90"
